from_stop_id,to_stop_id,transfer_type,min_transfer_time
AMI:SP:VOLTA2,AMI:SP:CVICTN2,2,347
AMI:SP:PFORT1,AMI:SP:BEAUM2,2,363
AMI:SP:SQLAC1,AMI:SP:CONDO3,2,304
AMI:SP:PINSO1,AMI:SP:GENDA2,2,301
AMI:SP:PJEAN2,AMI:SP:PJEAN1,2,153
AMI:SP:STJUS2,AMI:SP:PINSO1,2,282
AMI:SP:FREYN1,AMI:SP:CCNOR5,2,337
AMI:SP:MANGE1,AMI:SP:CCNORN7,2,425
AMI:SP:CALMN1,AMI:SP:RONSA2,2,323
AMI:SP:CHATE1,AMI:SP:EBEAU1,2,362
AMI:SP:MACULN5,AMI:SP:PMARCHN,2,271
AMI:SP:THDEL1,AMI:SP:DORGE1,2,408
AMI:SP:UPJVN1,AMI:SP:BRETES1,2,360
AMI:SP:CIRQMN2,AMI:SP:LAURE2,2,365
AMI:SP:SOBON1,AMI:SP:SOBON2,2,199
AMI:SP:MAPADN1,AMI:SP:MAPADN2,2,62
AMI:SP:RICOR1,AMI:SP:FJOUR2,2,424
AMI:SP:CSALL1,AMI:SP:JOFFR1,2,414
AMI:SP:CMADE2,AMI:SP:ACACI1,2,384
AMI:SP:EDMARQ,AMI:SP:CEGLIS,2,163
AMI:SP:ELBEU1,AMI:SP:CJEAN1,2,305
AMI:SP:BERLIN2,AMI:SP:PNORDN4,2,356
AMI:SP:WAIDEN,AMI:SP:BRETES1,2,200
AMI:SP:EXUPE2,AMI:SP:STQUE3,2,302
AMI:SP:CHARDN2,AMI:SP:CHARDN1,2,78
AMI:SP:FOSAL1,AMI:SP:HONOR1,2,287
AMI:SP:DELPEN1,AMI:SP:DELPEN2,2,78
AMI:SP:CAGNA2,AMI:SP:VIGNA2,2,162
AMI:SP:GROCHN1,AMI:SP:GROCHN3,2,178
AMI:SP:STRAS1,AMI:SP:STJUS1,2,235
AMI:SP:OTAGEN2,AMI:SP:JOFFR2,2,222
AMI:SP:CAGNA1,AMI:SP:CTELL1,2,411
AMI:SP:CCNORN7,AMI:SP:FREYN1,2,434
AMI:SP:CCGLIN4,AMI:SP:CNEMON1,2,226
AMI:SP:ILOT1,AMI:SP:ACACI1,2,318
AMI:SP:MLONGN1,AMI:SP:GEPHI2,2,387
AMI:SP:PMARCHN,AMI:SP:BEFFRON,2,306
AMI:SP:PROVI1,AMI:SP:STQUE1,2,426
AMI:SP:ABHEN2,AMI:SP:TERRA2,2,341
AMI:SP:HPSDEN4,AMI:SP:HPLSUN6,2,435
AMI:SP:BERLIN2,AMI:SP:BERLIN1,2,87
AMI:SP:ACOLA1,AMI:SP:RCASS1,2,417
AMI:SP:HIMPON2,AMI:SP:3D.I.N2,2,420
AMI:SP:QUENE2,AMI:SP:QUENE1,2,94
AMI:SP:RICOR2,AMI:SP:RICOR1,2,85
AMI:SP:HPSDEN5,AMI:SP:HPLSU5,2,410
AMI:SP:BRANLN1,AMI:SP:BRANLN2,2,84
AMI:SP:HPLSU6,AMI:SP:HPLSUN6,2,60
AMI:SP:DUCHE1,AMI:SP:VHUGO2,2,390
AMI:SP:VOYEL1,AMI:SP:NEUVI1,2,304
AMI:SP:DESMO1,AMI:SP:DELPEN2,2,235
AMI:SP:ILOT2,AMI:SP:ILOT1,2,121
AMI:SP:PVOGEN3,AMI:SP:BEFFRON,2,367
AMI:SP:PVOGEN6,AMI:SP:BEFFRON,2,364
AMI:SP:VALLE2,AMI:SP:MCAMO1,2,416
AMI:SP:EGACHN2,AMI:SP:LUZARN1,2,324
AMI:SP:HPLSUN5,AMI:SP:HPLSUN6,2,100
AMI:SP:DORGE1,AMI:SP:FJOUR2,2,365
AMI:SP:CCNORN7,AMI:SP:MANGE2,2,417
AMI:SP:RCASS1,AMI:SP:ACOLA1,2,417
AMI:SP:FOURCN1,AMI:SP:ALLIE1,2,297
AMI:SP:RROUEN1,AMI:SP:ELBEU1,2,236
AMI:SP:PFORT1,AMI:SP:CJVER2,2,429
AMI:SP:PAGES1,AMI:SP:FOSAL2,2,183
AMI:SP:LIBERN1,AMI:SP:LIBERN2,2,132
AMI:SP:VERG1,AMI:SP:PCLAU1,2,419
AMI:SP:DEBUS2,AMI:SP:DEBUS1,2,99
AMI:SP:BALZAN1,AMI:SP:STENDN2,2,403
AMI:SP:CMADE1,AMI:SP:ACACI2,2,213
AMI:SP:FORCE2,AMI:SP:FOSAL1,2,421
AMI:SP:MACULN6,AMI:SP:PMARCHN,2,279
AMI:SP:JMOUL2,AMI:SP:RSTAD1,2,421
AMI:SP:COISY1,AMI:SP:DEBUS1,2,254
AMI:SP:OTAGEN1,AMI:SP:CSALL2,2,397
AMI:SP:LHOTO2,AMI:SP:HIPPON1,2,190
AMI:SP:COISY2,AMI:SP:COISY1,2,158
AMI:SP:DESMO2,AMI:SP:DESMO1,2,64
AMI:SP:MUSEE1,AMI:SP:HVDUMEN,2,420
AMI:SP:RGOBLN2,AMI:SP:JACOBIN,2,427
AMI:SP:MGARD1,AMI:SP:WATTE2,2,257
AMI:SP:VMAGN1,AMI:SP:CTPET2,2,418
AMI:SP:LEOLAN1,AMI:SP:COLVEN1,2,378
AMI:SP:WAIDEN,AMI:SP:PVOGEN4,2,227
AMI:SP:PELUA2,AMI:SP:PELUA1,2,74
AMI:SP:PVOGEN5,AMI:SP:PVOGEN4,2,224
AMI:SP:CAGZI2,AMI:SP:CAGZI1,2,139
AMI:SP:MARIV1,AMI:SP:FENEL1,2,417
AMI:SP:MANGE2,AMI:SP:QTOUR2,2,308
AMI:SP:8MAIN1,AMI:SP:ROGERAN,2,358
AMI:SP:AGEOR1,AMI:SP:AGEOR2,2,142
AMI:SP:CAGNA1,AMI:SP:VIGNA2,2,179
AMI:SP:SQLAC1,AMI:SP:SQLAC6,2,192
AMI:SP:CONTY1,AMI:SP:JCATEL1,2,347
AMI:SP:ROGERAN,AMI:SP:PLANG2,2,422
AMI:SP:MSALE1,AMI:SP:JCATEL1,2,370
AMI:SP:MARRO1,AMI:SP:MARRO2,2,152
AMI:SP:TIVOL2,AMI:SP:COLBEN2,2,302
AMI:SP:ALLONV,AMI:SP:ALBOU1,2,397
AMI:SP:CRIVE1,AMI:SP:RICOR2,2,387
AMI:SP:SSAUF2,AMI:SP:SSAUF1,2,72
AMI:SP:CEGLIS,AMI:SP:VALLE2,2,273
AMI:SP:DUROU2,AMI:SP:ZINOR1,2,391
AMI:SP:GAREE,AMI:SP:ALORRN1,2,431
AMI:SP:MSALE2,AMI:SP:MSALE1,2,107
AMI:SP:CALMN2,AMI:SP:RONSA2,2,344
AMI:SP:HVDUMEN,AMI:SP:MACUL6,2,409
AMI:SP:DUCLO2,AMI:SP:DUCLO1,2,131
AMI:SP:PVOGEN5,AMI:SP:PMARCHN,2,341
AMI:SP:ELBEU1,AMI:SP:RROUEN2,2,276
AMI:SP:EXUPE1,AMI:SP:STQUE1,2,346
AMI:SP:FORCE2,AMI:SP:PAGES2,2,400
AMI:SP:DREUI2,AMI:SP:VHUGO1,2,430
AMI:SP:BRANLN3,AMI:SP:BRANLN1,2,197
AMI:SP:MACULN7,AMI:SP:MACUL8,2,195
AMI:SP:ABHEN2,AMI:SP:PAIXN1,2,260
AMI:SP:FERRI2,AMI:SP:FERRI1,2,172
AMI:SP:MADEL2,AMI:SP:MADEL1,2,153
AMI:SP:LEOLAN2,AMI:SP:LEOLAN1,2,87
AMI:SP:ROYAU1,AMI:SP:ROYAU2,2,117
AMI:SP:VENT2,AMI:SP:GORLIN2,2,415
AMI:SP:CHAGR2,AMI:SP:AQUAPN2,2,296
AMI:SP:STANON1,AMI:SP:RAINE2,2,397
AMI:SP:ACOLA2,AMI:SP:ACOLA1,2,91
AMI:SP:DONJON,AMI:SP:MPOULA,2,152
AMI:SP:3D.I.N1,AMI:SP:3D.I.N2,2,187
AMI:SP:HGREM2,AMI:SP:HGREM1,2,80
AMI:SP:GORLIN3,AMI:SP:RAIX1,2,336
AMI:SP:EBEAU1,AMI:SP:EBEAU2,2,253
AMI:SP:HPLSU5,AMI:SP:HPLSU6,2,100
AMI:SP:SQMARN2,AMI:SP:CETOUN2,2,405
AMI:SP:AFRAN2,AMI:SP:AFRAN1,2,121
AMI:SP:GORLIN2,AMI:SP:VENT2,2,415
AMI:SP:FJOUR2,AMI:SP:CRIVE1,2,136
AMI:SP:JCATEL1,AMI:SP:CONTY2,2,379
AMI:SP:RORON2,AMI:SP:SANTEN1,2,299
AMI:SP:STENDN1,AMI:SP:DUCLO1,2,273
AMI:SP:GROCHN6,AMI:SP:GROCHN3,2,223
AMI:SP:REMIE2,AMI:SP:REMIE1,2,219
AMI:SP:GLISY1,AMI:SP:STADE1,2,220
AMI:SP:CIRQMN2,AMI:SP:MUSEE1,2,417
AMI:SP:LAURE1,AMI:SP:LAURE2,2,85
AMI:SP:ALLIE2,AMI:SP:FOURCN2,2,320
AMI:SP:VAUBA1,AMI:SP:CIFRAN1,2,365
AMI:SP:CVICTN1,AMI:SP:VOLTA2,2,261
AMI:SP:JACOBIN,AMI:SP:MUSEE1,2,384
AMI:SP:ALLIE2,AMI:SP:MLONGN1,2,338
AMI:SP:CRIVE2,AMI:SP:CRIVE1,2,136
AMI:SP:PBEAUN1,AMI:SP:PBEAUN2,2,221
AMI:SP:GROCHN4,AMI:SP:GROCHN2,2,224
AMI:SP:FENEL2,AMI:SP:RALLO1,2,331
AMI:SP:HIPPON1,AMI:SP:LHOTO1,2,248
AMI:SP:FONTAN2,AMI:SP:BARREN1,2,402
AMI:SP:HPSDEN3,AMI:SP:HPSDEN5,2,71
AMI:SP:OZENF1,AMI:SP:OZENF2,2,113
AMI:SP:ELOIMN2,AMI:SP:DCORD1,2,297
AMI:SP:MERCEN1,AMI:SP:POMPI2,2,250
AMI:SP:CNEMON1,AMI:SP:CCGLIN4,2,226
AMI:SP:PINSO1,AMI:SP:STJUS1,2,361
AMI:SP:PINSO2,AMI:SP:GENDA1,2,386
AMI:SP:ETOUVN2,AMI:SP:ARTOI2,2,389
AMI:SP:GARENB,AMI:SP:GARENC,2,164
AMI:SP:HVDUSEN,AMI:SP:JACOBIN,2,378
AMI:SP:FLEGE2,AMI:SP:PICAS1,2,397
AMI:SP:FJOUR1,AMI:SP:THDEL1,2,368
AMI:SP:ILOT1,AMI:SP:FALAI1,2,356
AMI:SP:TERRI2,AMI:SP:TERRI1,2,81
AMI:SP:VAUBA2,AMI:SP:EGPIE1,2,359
AMI:SP:DBOUV1,AMI:SP:JOINV1,2,430
AMI:SP:RONSA1,AMI:SP:CALMN2,2,317
AMI:SP:PCPIEN1,AMI:SP:PCPIE3,2,151
AMI:SP:CHAGR1,AMI:SP:CAGRI2,2,295
AMI:SP:GAREF,AMI:SP:GARENC,2,179
AMI:SP:PROCT2,AMI:SP:WABCO1,2,366
AMI:SP:RSTAD1,AMI:SP:CTPET1,2,405
AMI:SP:WAIDEN,AMI:SP:CIMONN6,2,373
AMI:SP:PLICON2,AMI:SP:MEGAC2,2,391
AMI:SP:MOULI2,AMI:SP:ALBOU2,2,362
AMI:SP:CTCAS2,AMI:SP:CTCAS1,2,118
AMI:SP:PICOR1,AMI:SP:PICOR2,2,83
AMI:SP:VENT1,AMI:SP:GORLIN3,2,332
AMI:SP:NAUGA2,AMI:SP:MSALE1,2,395
AMI:SP:CTELL2,AMI:SP:CAGNA1,2,404
AMI:SP:MARRE1,AMI:SP:VOLTA2,2,368
AMI:SP:AFRAN1,AMI:SP:MSALO2,2,325
AMI:SP:FONTAN2,AMI:SP:COURSN1,2,343
AMI:SP:BERLIN1,AMI:SP:BERLIN2,2,87
AMI:SP:HPLSU1,AMI:SP:HPLSU7,2,116
AMI:SP:BEAUM2,AMI:SP:MARRO2,2,408
AMI:SP:BERLIN1,AMI:SP:PNORDN2,2,330
AMI:SP:GAREF,AMI:SP:GAREND,2,324
AMI:SP:FOSAL1,AMI:SP:HONOR2,2,288
AMI:SP:PMANY2,AMI:SP:PMANY1,2,71
AMI:SP:CAMBRN1,AMI:SP:STANON2,2,396
AMI:SP:MANGE2,AMI:SP:CCNORN7,2,417
AMI:SP:GMOCQN1,AMI:SP:GMOCQN2,2,79
AMI:SP:JAUREN1,AMI:SP:JAUREN2,2,86
AMI:SP:CSALL1,AMI:SP:FOUIL1,2,273
AMI:SP:MACULN6,AMI:SP:MACULN5,2,92
AMI:SP:FJOUR1,AMI:SP:CRIVE1,2,126
AMI:SP:CHARDN1,AMI:SP:PNORDN3,2,292
AMI:SP:GORLIN2,AMI:SP:GORLIN4,2,127
AMI:SP:PACORN,AMI:SP:MSAVEU,2,388
AMI:SP:CLARI2,AMI:SP:ETSUD1,2,424
AMI:SP:LIBERN5,AMI:SP:LIBERN3,2,243
AMI:SP:CONDO4,AMI:SP:PROV1,2,299
AMI:SP:CCGLIN4,AMI:SP:CNEMON2,2,213
AMI:SP:GAMBI2,AMI:SP:CHLBAR,2,412
AMI:SP:CTCAS1,AMI:SP:EGCIM1,2,384
AMI:SP:PVOGEN5,AMI:SP:PVOGEN6,2,84
AMI:SP:ELOIMN1,AMI:SP:DCORD2,2,413
AMI:SP:POMPI2,AMI:SP:MERCEN2,2,409
AMI:SP:CJOCUR,AMI:SP:POIDEN1,2,370
AMI:SP:ACOLA1,AMI:SP:RIVERY,2,321
AMI:SP:GLECL1,AMI:SP:CORBI1,2,306
AMI:SP:SQLAC1,AMI:SP:RGOUR2,2,405
AMI:SP:CHVAL2,AMI:SP:CHVAL1,2,100
AMI:SP:COZETN2,AMI:SP:LAURE2,2,311
AMI:SP:BRANLN3,AMI:SP:BRANLN2,2,212
AMI:SP:GLISY1,AMI:SP:STADE2,2,320
AMI:SP:EBRANL1,AMI:SP:EBRANL2,2,99
AMI:SP:PVOGEN6,AMI:SP:PVOGEN5,2,84
AMI:SP:CJEAN2,AMI:SP:GENDA1,2,305
AMI:SP:ECAUV1,AMI:SP:MSALE2,2,433
AMI:SP:JOINV1,AMI:SP:JOINV2,2,129
AMI:SP:SOBON2,AMI:SP:POMPI2,2,349
AMI:SP:EGREN2,AMI:SP:FRANC2,2,366
AMI:SP:VOLTA2,AMI:SP:CVICTN1,2,261
AMI:SP:RAMIE1,AMI:SP:RAMIE2,2,149
AMI:SP:JAUREN2,AMI:SP:JAUREN1,2,86
AMI:SP:STADE1,AMI:SP:AIGUI1,2,415
AMI:SP:JACOBIN,AMI:SP:PJUSTIN,2,390
AMI:SP:PINSO1,AMI:SP:STRAS2,2,408
AMI:SP:CORBI2,AMI:SP:CORBI1,2,112
AMI:SP:GRACE2,AMI:SP:FONTAN1,2,276
AMI:SP:PROV2,AMI:SP:CONDO4,2,309
AMI:SP:CAGNA1,AMI:SP:ECMAU2,2,318
AMI:SP:BARREN2,AMI:SP:BARREN1,2,123
AMI:SP:RAIX1,AMI:SP:GORLIN2,2,282
AMI:SP:LOCKEN2,AMI:SP:RROUEN2,2,63
AMI:SP:CJVER2,AMI:SP:PFORT1,2,429
AMI:SP:CRIVE2,AMI:SP:RICOR2,2,405
AMI:SP:CAVRE2,AMI:SP:CTRI1,2,388
AMI:SP:ROTONN2,AMI:SP:ROTONN1,2,90
AMI:SP:ALORRN1,AMI:SP:ALORRN2,2,123
AMI:SP:CELUC2,AMI:SP:PLICON1,2,349
AMI:SP:FALAI1,AMI:SP:ILOT1,2,356
AMI:SP:GROCHN6,AMI:SP:GROCHN2,2,261
AMI:SP:CMADE2,AMI:SP:CMADE1,2,115
AMI:SP:PISSY2,AMI:SP:PISSY1,2,71
AMI:SP:CEGLIS,AMI:SP:MCAMO1,2,298
AMI:SP:CAMPI1,AMI:SP:CAMPI2,2,80
AMI:SP:AMAZON2,AMI:SP:AMAZON1,2,102
AMI:SP:FOURCN1,AMI:SP:GEPHI1,2,258
AMI:SP:CXROM2,AMI:SP:CAGRI1,2,287
AMI:SP:DCORD2,AMI:SP:ELOIMN1,2,413
AMI:SP:FRANC1,AMI:SP:EGREN2,2,307
AMI:SP:ELOIMN2,AMI:SP:DCORD2,2,361
AMI:SP:GARER2,AMI:SP:GAREF,2,315
AMI:SP:CARME1,AMI:SP:CARME2,2,103
AMI:SP:RGOBLN2,AMI:SP:OTAGEN2,2,426
AMI:SP:GENDA1,AMI:SP:PINSO2,2,386
AMI:SP:CJEAN1,AMI:SP:LOCKEN1,2,316
AMI:SP:HIMPON2,AMI:SP:HIMPON1,2,87
AMI:SP:PMANY1,AMI:SP:PMANY2,2,71
AMI:SP:PAIXN2,AMI:SP:PAIXN1,2,74
AMI:SP:CLARI1,AMI:SP:CLARI2,2,160
AMI:SP:MACULN7,AMI:SP:PMARCHN,2,377
AMI:SP:MRIVE2,AMI:SP:THDEL1,2,407
AMI:SP:STRAS2,AMI:SP:PINSO1,2,408
AMI:SP:BEAUM2,AMI:SP:MARRE2,2,326
AMI:SP:ALLIE1,AMI:SP:FOURCN1,2,297
AMI:SP:ETOUVN2,AMI:SP:SQMARN2,2,403
AMI:SP:GROCHN1,AMI:SP:GROCHN6,2,254
AMI:SP:NEUVI2,AMI:SP:VOYEL2,2,284
AMI:SP:SQLAC6,AMI:SP:SQLAC3,2,164
AMI:SP:HVDUMEN,AMI:SP:JACOBIN,2,327
AMI:SP:MLONGN1,AMI:SP:ALLIE1,2,286
AMI:SP:PAVREN2,AMI:SP:CTCHA2,2,385
AMI:SP:HIMPON2,AMI:SP:3D.I.N1,2,344
AMI:SP:MONSN1,AMI:SP:PERIM1,2,268
AMI:SP:GEPHI1,AMI:SP:ALLIE1,2,420
AMI:SP:COLAS1,AMI:SP:COLAS2,2,101
AMI:SP:RTHILN2,AMI:SP:RTHILN1,2,74
AMI:SP:AQUAPN1,AMI:SP:CHAGR1,2,339
AMI:SP:STSAU2,AMI:SP:STSAU1,2,163
AMI:SP:CMADE2,AMI:SP:ACACI2,2,269
AMI:SP:CJOCU2,AMI:SP:CJOCUR,2,98
AMI:SP:LUZARN1,AMI:SP:EGACHN2,2,324
AMI:SP:CXROM2,AMI:SP:CAGRI2,2,266
AMI:SP:FREYN1,AMI:SP:CCNORN7,2,434
AMI:SP:DEBUS1,AMI:SP:BEAQU2,2,387
AMI:SP:EGPIE2,AMI:SP:VAUBA2,2,338
AMI:SP:MSALE1,AMI:SP:MSALE2,2,107
AMI:SP:CAGNA2,AMI:SP:CTELL1,2,431
AMI:SP:COURSN2,AMI:SP:LANGUN2,2,436
AMI:SP:MGFLO2,AMI:SP:MGFLO1,2,179
AMI:SP:JACOBIN,AMI:SP:RGOBLN2,2,427
AMI:SP:AVASS2,AMI:SP:MBARB2,2,415
AMI:SP:CSALL2,AMI:SP:FOUIL2,2,366
AMI:SP:BRANLN1,AMI:SP:HONOR2,2,392
AMI:SP:OZENF1,AMI:SP:PROCT2,2,344
AMI:SP:PLIBE2,AMI:SP:LMICH2,2,340
AMI:SP:STANON1,AMI:SP:CAMBRN2,2,433
AMI:SP:DOULL1,AMI:SP:RDOUA2,2,338
AMI:SP:RLEFEB,AMI:SP:EDMARQ,2,305
AMI:SP:RROUEN1,AMI:SP:RROUEN2,2,117
AMI:SP:CMARTN2,AMI:SP:DESMO1,2,404
AMI:SP:LOCKEN1,AMI:SP:ELBEU1,2,217
AMI:SP:CMARTN2,AMI:SP:DESMO2,2,407
AMI:SP:MANGE2,AMI:SP:CCNOR2,2,260
AMI:SP:THDEL1,AMI:SP:MRIVE2,2,407
AMI:SP:VERG2,AMI:SP:PCLAU1,2,360
AMI:SP:HIMPON2,AMI:SP:CIMACN1,2,405
AMI:SP:NAUGA2,AMI:SP:NAUGA1,2,119
AMI:SP:BEAUM1,AMI:SP:MARRO2,2,409
AMI:SP:RALLO2,AMI:SP:FENEL1,2,423
AMI:SP:RICOR1,AMI:SP:FJOUR1,2,407
AMI:SP:THDEL2,AMI:SP:FJOUR1,2,425
AMI:SP:MBARB2,AMI:SP:AVASS1,2,433
AMI:SP:POIDEN1,AMI:SP:ROSERN1,2,346
AMI:SP:CRIVE2,AMI:SP:THDEL2,2,370
AMI:SP:MACUL6,AMI:SP:BEFFRON,2,438
AMI:SP:CORBI1,AMI:SP:CORBI2,2,112
AMI:SP:BERCH1,AMI:SP:LAPLA1,2,353
AMI:SP:DOULL2,AMI:SP:DOULL1,2,87
AMI:SP:MACULN5,AMI:SP:MACUL6,2,92
AMI:SP:ALLIE1,AMI:SP:MLONGN2,2,340
AMI:SP:PNORDN4,AMI:SP:CHARDN1,2,316
AMI:SP:RALLO2,AMI:SP:RALLO1,2,101
AMI:SP:MRIVE1,AMI:SP:DCORD2,2,277
AMI:SP:LOCKEN1,AMI:SP:RROUEN1,2,88
AMI:SP:ZINORD,AMI:SP:ZINOR1,2,127
AMI:SP:CELUC1,AMI:SP:CELUC2,2,73
AMI:SP:HNORD2,AMI:SP:HNORD1,2,157
AMI:SP:TINTO2,AMI:SP:TINTO1,2,96
AMI:SP:CLEMEN1,AMI:SP:CLEMEN2,2,158
AMI:SP:PNORDN1,AMI:SP:CHARDN2,2,355
AMI:SP:MANGE2,AMI:SP:MANGE1,2,70
AMI:SP:PNORDN3,AMI:SP:BERLIN2,2,345
AMI:SP:FENEL1,AMI:SP:RALLO1,2,394
AMI:SP:PROVI2,AMI:SP:PROVI1,2,200
AMI:SP:BELAIN1,AMI:SP:BELAIN2,2,73
AMI:SP:PNORDN1,AMI:SP:BERLIN2,2,296
AMI:SP:ECMAU1,AMI:SP:VIGNA1,2,271
AMI:SP:NEUVI2,AMI:SP:VOYEL1,2,343
AMI:SP:GORLIN3,AMI:SP:RAIX2,2,349
AMI:SP:SQLAC6,AMI:SP:RAOUT2,2,428
AMI:SP:FOURCN2,AMI:SP:FOURCN1,2,152
AMI:SP:DEJEA1,AMI:SP:AUSSYN2,2,333
AMI:SP:PFORT2,AMI:SP:PFORT1,2,116
AMI:SP:MRIVE1,AMI:SP:THDEL2,2,434
AMI:SP:CONDO4,AMI:SP:SQLAC1,2,341
AMI:SP:POIDEN1,AMI:SP:MLONGN2,2,394
AMI:SP:RGOBLN1,AMI:SP:RGOBLN2,2,166
AMI:SP:CAGRI1,AMI:SP:CXROM1,2,222
AMI:SP:LHOTO1,AMI:SP:LHOTO2,2,167
AMI:SP:SQLAC1,AMI:SP:EGCIM2,2,342
AMI:SP:BEAUM1,AMI:SP:PFORT2,2,231
AMI:SP:RORON1,AMI:SP:RORON2,2,89
AMI:SP:3D.I.N1,AMI:SP:HIMPON2,2,344
AMI:SP:EBEAU2,AMI:SP:CATEU2,2,297
AMI:SP:EGACHN1,AMI:SP:EGACHN2,2,204
AMI:SP:PNORDN2,AMI:SP:SANTEN2,2,369
AMI:SP:ILOT1,AMI:SP:FALAI2,2,427
AMI:SP:CHARDN1,AMI:SP:BERLIN2,2,373
AMI:SP:3D.I.N2,AMI:SP:HIMPON2,2,420
AMI:SP:CVICTN2,AMI:SP:DUCLO2,2,152
AMI:SP:PICAS2,AMI:SP:MGARD2,2,431
AMI:SP:CTCAS1,AMI:SP:CONDO3,2,418
AMI:SP:PVICT2,AMI:SP:PVICT1,2,101
AMI:SP:CMADE1,AMI:SP:ACACI1,2,328
AMI:SP:GROCHN2,AMI:SP:GROCHN5,2,315
AMI:SP:WAIDEN,AMI:SP:PVOGEN5,2,350
AMI:SP:STSAU1,AMI:SP:AMBONN1,2,373
AMI:SP:CMARTN2,AMI:SP:LAURE2,2,326
AMI:SP:MARIV2,AMI:SP:FENEL2,2,384
AMI:SP:CORBI1,AMI:SP:GLECL1,2,306
AMI:SP:HPSDEN5,AMI:SP:RTHILN1,2,390
AMI:SP:RTANK1,AMI:SP:FORCE2,2,385
AMI:SP:CHAPIN2,AMI:SP:CHAPIN1,2,206
AMI:SP:MSAIN2,AMI:SP:CHAUSS,2,422
AMI:SP:RGOUR2,AMI:SP:SQLAC1,2,405
AMI:SP:PMARCHN,AMI:SP:MACUL6,2,279
AMI:SP:AMBONN2,AMI:SP:AMBONN1,2,88
AMI:SP:STJACN1,AMI:SP:STJACN2,2,90
AMI:SP:ALLIE1,AMI:SP:MLONGN1,2,286
AMI:SP:SANTEN2,AMI:SP:PNORDN3,2,322
AMI:SP:BALZAN1,AMI:SP:RONSA2,2,404
AMI:SP:LEOLAN2,AMI:SP:COLVEN1,2,405
AMI:SP:TERRA2,AMI:SP:HNORD2,2,427
AMI:SP:TINTO1,AMI:SP:TITIE1,2,222
AMI:SP:ABHEN1,AMI:SP:PAIXN1,2,334
AMI:SP:DEBUS2,AMI:SP:COISY2,2,374
AMI:SP:SQMARN1,AMI:SP:ETOUVN1,2,367
AMI:SP:CHARDN2,AMI:SP:PNORDN1,2,355
AMI:SP:POMME2,AMI:SP:MSAIN2,2,387
AMI:SP:MGARD2,AMI:SP:WATTE1,2,307
AMI:SP:PELUA2,AMI:SP:14JUI1,2,239
AMI:SP:HPLSU6,AMI:SP:HPSDEN5,2,429
AMI:SP:GAREF,AMI:SP:ALORRN1,2,401
AMI:SP:DUCHE2,AMI:SP:DUCHE1,2,110
AMI:SP:RORON1,AMI:SP:SANTEN2,2,266
AMI:SP:AMALR2,AMI:SP:AMALR1,2,102
AMI:SP:DUCLO1,AMI:SP:STENDN2,2,291
AMI:SP:GROCHN5,AMI:SP:GROCHN4,2,301
AMI:SP:CHARAN4,AMI:SP:CHARAN1,2,220
AMI:SP:CONTY1,AMI:SP:CONTY2,2,113
AMI:SP:PCPIEN2,AMI:SP:PCPIE3,2,196
AMI:SP:DREUI1,AMI:SP:DREUI2,2,195
AMI:SP:PVOGEN5,AMI:SP:WAIDEN,2,350
AMI:SP:ESATG1,AMI:SP:ESATG2,2,170
AMI:SP:STADE2,AMI:SP:STADE1,2,166
AMI:SP:GARER2,AMI:SP:ALORRN1,2,419
AMI:SP:TERRI2,AMI:SP:NEUVI1,2,342
AMI:SP:LEOLAN2,AMI:SP:CAMBRN2,2,382
AMI:SP:NAUGA2,AMI:SP:CONTY1,2,346
AMI:SP:PBERN1,AMI:SP:PBERN2,2,142
AMI:SP:PINSO2,AMI:SP:STJUS1,2,373
AMI:SP:CHLBAR,AMI:SP:MCAMO1,2,439
AMI:SP:GAREE,AMI:SP:GAREF,2,99
AMI:SP:ALBOU1,AMI:SP:MOULI2,2,387
AMI:SP:LHOTO1,AMI:SP:HIPPON2,2,264
AMI:SP:CHAGR2,AMI:SP:AQUAPN1,2,319
AMI:SP:CHAOIS,AMI:SP:PACORN,2,283
AMI:SP:CIFRAN1,AMI:SP:CIFRAN2,2,80
AMI:SP:RLEFEB,AMI:SP:CHLBAR,2,116
AMI:SP:CVICTN2,AMI:SP:CVICTN1,2,145
AMI:SP:HPLSUN6,AMI:SP:HPLSU6,2,60
AMI:SP:RDOUA2,AMI:SP:DUCLO1,2,417
AMI:SP:PLICON2,AMI:SP:MEGAC1,2,433
AMI:SP:PAGES1,AMI:SP:FORCE1,2,426
AMI:SP:CXROM1,AMI:SP:CJMLA1,2,368
AMI:SP:RAINE1,AMI:SP:CALMN2,2,266
AMI:SP:PAIXN1,AMI:SP:ABHEN2,2,260
AMI:SP:MGFLO1,AMI:SP:MGFLO2,2,179
AMI:SP:RAOUT2,AMI:SP:SQLAC3,2,394
AMI:SP:MLONGN1,AMI:SP:ALLIE2,2,338
AMI:SP:SANTEN1,AMI:SP:PNORDN4,2,294
AMI:SP:EXUPE2,AMI:SP:EXUPE1,2,109
AMI:SP:TINTO1,AMI:SP:QTOUR1,2,321
AMI:SP:FGHEMN1,AMI:SP:EGFIRN1,2,437
AMI:SP:STENDN1,AMI:SP:BALZAN1,2,423
AMI:SP:FMISTN1,AMI:SP:MTCALN2,2,318
AMI:SP:QTOUR1,AMI:SP:CCNOR2,2,366
AMI:SP:JMOUL2,AMI:SP:JMOUL1,2,94
AMI:SP:GORLIN1,AMI:SP:VENT1,2,411
