stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
AMI:SP:MERCEN2,,Mercey,,2.328862,49.881827,,,0,AMI:SA:place_MERC,,,0,
AMI:SP:MGARD1,,Martin du Gard,,2.294791,49.915542,,,0,AMI:SA:place_MGARD,,,0,
AMI:SP:MGARD2,,Martin du Gard,,2.295413,49.915477,,,0,AMI:SA:place_MGARD,,,0,
AMI:SP:MGFLO1,,MGF Logistique,,2.281431,49.939795,,,0,AMI:SA:place_MGF1,,,0,
AMI:SP:MGFLO2,,MGF Logistique,,2.281988,49.939032,,,0,AMI:SA:place_MGF1,,,0,
AMI:SP:MOULI1,,Moulin,,2.3615,49.937768,,,0,AMI:SA:place_MOUL,,,0,
AMI:SP:MOULI2,,Moulin,,2.361583,49.937543,,,0,AMI:SA:place_MOUL,,,0,
AMI:SP:MPETI1,,Marius Petit,,2.339422,49.886963,,,0,AMI:SA:place_MPET,,,0,
AMI:SP:MPETI2,,Marius Petit,,2.339749,49.886851,,,0,AMI:SA:place_MPET,,,0,
AMI:SP:MRIVE1,,Mairie de Rivery,,2.3222,49.902503,,,0,AMI:SA:place_MRIV,,,0,
AMI:SP:MRIVE2,,Mairie de Rivery,,2.321992,49.902512,,,0,AMI:SA:place_MRIV,,,0,
AMI:SP:MSAIN1,,Mairie Sains-en-Amiénois,,2.318603,49.818265,,,0,AMI:SA:place_MSAI,,,0,
AMI:SP:MSAIN2,,Mairie Sains-en-Amiénois,,2.31938,49.818463,,,0,AMI:SA:place_MSAI,,,0,
AMI:SP:MSAVEU,,Mairie de Saveuse,,2.216788,49.898413,,,0,AMI:SA:place_MSAV,,,0,
AMI:SP:MTCALN1,,Collège Guy Mareschal,,2.327933,49.869769,,,0,AMI:SA:place_MTCA,,,0,
