trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,cars_allowed
15-8-6-B-170900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-172001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-173200,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-174501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-9-B-175300,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-180501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-181300,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-8-B-183501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-12-B-184300,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-190501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-190800,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-5-B-192501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-193900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-200501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-5-B-201400,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-13-B-202501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-2-B-203900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-11-B-205501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-210900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-5-B-212001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-13-B-212500,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-10-B-215501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-5-B-221100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-4-151900,8,15_VENDREDI,GARE DU NORD,,1,,,,,
15-8-7-4-162200,8,15_VENDREDI,GARE DU NORD,,1,,,,,
15-9-3-5-081101,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-2-5-082301,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-3-5-093501,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-2-5-093800,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-3-5-103300,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-2-5-104001,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-2-5-113300,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-3-5-113501,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-3-5-123200,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-2-5-124300,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-4-5-132701,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-3-5-134800,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-12-5-143801,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-4-5-144901,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-5-5-152600,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-12-5-154901,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-8-5-162500,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-5-5-165000,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-6-5-172501,9,15_SAMEDI,VERS SUR SELLE,,1,,,,,
15-9-8-5-175000,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-7-5-183601,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-6-5-184800,9,15_SAMEDI,ALLONVILLE,,0,,,,,
15-9-1-5-193800,9,15_SAMEDI,LAENNEC,,1,,,,,
15-9-7-5-194201,9,15_SAMEDI,ZA LA HAUTE BORNE,,0,,,,,
15-9-9-B-060801,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-1-B-060901,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-14-B-063800,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-1-B-071600,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-2-B-075301,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-14-B-081600,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-3-B-090401,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-2-B-092301,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-14-B-101800,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-3-B-102301,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-3-B-111800,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-14-B-112801,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-4-B-120201,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-3-B-123100,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-5-B-130201,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-4-B-133000,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-8-B-141300,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-5-B-143201,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-6-B-151301,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-11-B-153601,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-9-7-B-155901,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-6-B-162700,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-10-B-165901,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-7-B-172800,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-6-B-175900,9,15_SEMAINE,VERS SUR SELLE,,1,,,,,
15-9-10-B-182500,9,15_SEMAINE,ALLONVILLE,,0,,,,,
15-9-10-B-193800,9,15_SEMAINE,LAENNEC,,1,,,,,
15-9-6-B-194001,9,15_SEMAINE,ZA LA HAUTE BORNE,,0,,,,,
15-CDV-1-5-090001,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-093000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-100000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-103000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-110000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-113000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-120000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-123000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-130000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-133000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-140000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-143000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-150000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-153000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-160000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-163000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-170000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-173000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-180000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-5-183000,CDV,15_SAMEDI,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-090001,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-093000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-100000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-103000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-110000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-113000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-120000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-123000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-130000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-133000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-140000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-143000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-150000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-153000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-160000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-163000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-170000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-173000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-180000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
15-CDV-1-B-183000,CDV,15_SEMAINE,COEUR DE VILLE,,0,,,,,
